SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.5729808767233588,1.3423433662152622,2.3273945957284736,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,-1.2774445836787656,-0.5238546649712943,-0.9842183283547169,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.0965540357978854,1.1728400721983174,0.3381105652525221,1,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.15249671409631763,-0.9752400012823624,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.62591876415828,-0.4972659129686364,-0.636843103764136,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,-1.1960038562387048,0.6992279271509723,-0.8857435075906124,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,1.4100994218432374,0.4964886931307054,1.3295870032549133,1,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,-1.2774445836787656,-1.4561227820644893,-0.9965938602652596,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,-1.2774445836787656,-0.47233895796614456,-0.9835344754327439,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.015113308357824713,0.4831943171293762,0.1280353595767678,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.35136996512244845,-1.504314895069307,-0.6536747095533411,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.2774445836787656,0.5247392421335293,-0.9702986124268158,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-0.6850489739874083,-0.9863581262073419,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.8295205827584317,0.6560212051466532,-0.6013048115932192,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.2064976032430856,1.3539759452164248,1.8562861118041427,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.4223169455581282,0.6493740171459885,-0.1871325983660549,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-0.62591876415828,0.9285559131738974,-0.31896179390509805,0,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,1.6137012404433893,-1.2799723000468803,-0.12871832296655927,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.9621754209229036,1.069808658188018,1.3908249294290072,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,-0.9516816739185228,-1.4727407520661506,-0.9407385183802432,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1.6137012404433893,1.6963061272506461,2.711190503357033,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.5037576729981889,1.4437129832253957,-0.033574527725613416,0,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.5444780367182193,-1.481049737066981,-0.8349177936478488,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.2367242199587352,0.09931921009100189,-0.9543714572763492,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8400143297628127,-0.32776261895169184,0.33793408707910966,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False
1,-0.21871512695797646,0.6809481601491449,0.003287350745896198,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.0738427650786138,-1.4827115340671475,-0.9482609005219458,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.9516816739185228,0.8504514541660894,-0.6670429311893283,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,-0.9924020376385531,-0.2995120699488677,-0.8087107848961114,0,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.5729808767233588,1.656422999246659,2.5679564058612154,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.9109613101984924,0.5081212721318681,-0.6393358579635857,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.2774445836787656,-1.4876969250676457,-0.997012995927114,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5729808767233588,0.06774506708784545,1.0629946625438464,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False
0,1.4508197855632678,1.1811490571991479,1.9741514718719315,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
0,0.06632741908223598,1.3489905542159264,0.556281707133569,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.2594354906780068,0.6792863631489789,-0.04200136050605422,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False
0,-0.4223169455581282,-0.5305018529719588,-0.5405522003960097,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.0331224013585834,-1.5225946620711341,-0.9482388407502691,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.5037576729981889,0.16745288709781284,-0.3262415185583585,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.125056875803025,1.3755793062185846,1.8227773186274678,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,-1.4694171580658184,-0.3738023862929931,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
1,1.6137012404433893,1.3622849302172555,2.360418073928264,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-1.1552834925186746,-1.3132082400502028,-0.9608790899209304,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.6666391278783103,-1.4960059100684764,-0.8675662557291379,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,1.2064976032430856,1.332372584214265,1.7793857477397006,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-0.9109613101984924,-0.12668518193159078,-0.7280823194183331,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,-0.055833672077855064,0.544680806135523,0.15916169741237526,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5729808767233588,-1.517609271070636,-0.4003182318482022,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.0436161483629645,-1.461108173064988,-0.47099774029985786,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.5322605130033284,0.8438042661654253,1.7459210741063795,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.5729808767233588,0.8421424691652587,1.7785033568726387,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,1.4915401492832983,0.31036742911209936,1.2138173214963963,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1,-1.2774445836787656,0.6743009721484804,-0.9683132329759266,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.6137012404433893,1.7943521502604476,2.8204084329276164,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.2594354906780068,0.7025515211513048,-0.036773194618712694,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.025607055362205634,1.0049985751815391,0.3213451387783466,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
0,-0.9109613101984924,-1.4827115340671475,-0.9084209528741023,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,1.002895784642934,1.2143849972024705,1.5440962230376538,0,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,-0.9109613101984924,-1.4478137970636586,-0.9076047413220701,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0.26992923768238775,-1.3481059770536914,-0.6023195610903405,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.8702409464784621,-1.477726143066649,-0.8971704693190636,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.46303730927815856,1.2642389072074542,-0.07484836053243217,1,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.4508197855632678,0.682609957149311,1.4472097058342606,0,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.5851984004382496,0.8255244991635975,-0.28536476164171737,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,-1.0738427650786138,1.1695164781979852,-0.7642162254245166,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.5851984004382496,-0.28289409994720643,-0.5779435133877563,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.7992939660427822,-0.4590445819648154,0.1459699539498003,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,0.9621754209229036,1.697967924250812,1.8918905832900885,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0.5142514200025698,1.2924894562102784,1.0888928344921127,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1.4100994218432374,-1.2849576910473786,-0.2295314795283777,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.1960038562387048,-0.9858342310174765,-0.9612320462677553,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1.3286586944031769,1.141265929195161,1.8602348109342441,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,1.247217966963116,0.08270124008934066,0.8622507402872714,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,-0.8702409464784621,-1.3215172250510334,-0.8731694377349808,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.2774445836787656,-0.1732154979362424,-0.9795637165309654,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,0.9214550572028734,0.43334040712439253,0.9016053729582312,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,-0.30015585439803716,-0.32111543095102724,-0.3590002794980303,0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0,1.6137012404433893,1.7627780072572912,2.8258571965317225,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,1.6137012404433893,-1.3497677740538576,-0.22207527670170488,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,1.3286586944031769,-0.6484894399837535,0.28860843761035115,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1,0.880734693482843,0.4898415051300408,0.9222974387908318,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.0331224013585834,-1.479387940066815,-0.9421503437675424,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.6137012404433893,-0.00038860991896550476,1.1139968546600225,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.46303730927815856,-0.33773340095268845,-0.5094038027887257,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,-1.2367242199587352,-1.46443176706532,-0.988255266571525,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-1.1552834925186746,0.9966895901807084,-0.819475953474266,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1960038562387048,0.4948268961305394,-0.89476595420632,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1.6137012404433893,1.6963061272506461,2.670269626897039,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.0738427650786138,-0.5088984919697991,-0.8670368212089008,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.7992939660427822,0.6327560471443273,0.9051569961981548,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
1,1.4915401492832983,1.0166311541827018,1.8098723521966882,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.9924020376385531,0.9950277931805424,-0.6792199251547822,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.9924020376385531,0.3087056321119333,-0.7410534651641425,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1.247217966963116,0.8255244991635975,1.4378563626434049,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,1.125056875803025,1.722894879253304,2.1043703040785866,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,-0.8295205827584317,-0.3510277769540174,-0.7011914577446227,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,-0.7888002190384014,-1.5109620830699715,-0.8826110200125428,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.4223169455581282,0.00958217208203114,-0.3760083634606478,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.1145631287986442,0.9219087251732329,-0.8061077318382788,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-1.505976692069473,-0.9972556534155561,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.6137012404433893,-1.3530913680541898,-0.25176772937833675,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,-1.2367242199587352,-1.5292418500717988,-0.9823873673055634,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0.3106496014024181,-1.4827115340671475,-0.6628736343424612,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.47353105628253944,-1.4876969250676457,-0.6260338156426282,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1.5729808767233588,0.2073360151017999,1.205478727802662,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.2367242199587352,0.358559542116917,-0.9324661040015383,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.2594354906780068,0.9584682591768874,0.0548410371539858,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.17410007509847744,-0.9749532242505673,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-1.341458789053027,-0.9950717360195778,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.3286586944031769,0.33363258711442517,1.1207912643363989,1,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.1960038562387048,0.016229360082695727,-0.9132299830995896,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,-0.7888002190384014,-0.47233895796614456,-0.7363767935687147,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.025607055362205634,1.3174164112127704,0.49846304556933996,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.19736523310080326,-0.9746443874470957,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.1552834925186746,-0.6484894399837535,-0.937297193998702,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.2367242199587352,0.18407085709947407,-0.9423047621692782,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6137012404433893,1.4686399382278874,2.4685771344583727,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,0.18848851024232702,-1.2733251120462157,-0.6036431473909333,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.7073594915983407,0.7125223031523015,-0.4454304649267402,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.38159658183809786,-1.4993295040688086,-0.7949013678265932,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.0965540357978854,-0.4507355969639848,-0.31691023513917915,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
0,0.3920903288424788,-1.5192710680708021,-0.6697121635621907,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-0.015113308357824713,0.3319707901142591,0.001390210381713102,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,-0.4223169455581282,0.36686852711774764,-0.29326215990192117,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.3920903288424788,-1.3181936310507012,-0.5217793346992683,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-0.9924020376385531,-0.6750781919864114,-0.8429034309947587,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.3286586944031769,1.3140928172124378,1.9613347445278582,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,-1.2367242199587352,-1.504314895069307,-0.9919171886698316,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5322605130033284,0.8055829351616043,1.7706941976991413,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.4223169455581282,-1.4827115340671475,-0.8150198795956037,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,-1.1552834925186746,0.33695618111475767,-0.8638822738591546,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2367242199587352,0.33695618111475767,-0.9409149965536556,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.4100994218432374,-0.950936494013988,0.0682313185616496,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.30015585439803716,-1.5142856770703037,-0.7710768144159227,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-0.5037576729981889,-1.5126238800701375,-0.8402783181652497,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-1.2367242199587352,-0.11837619693076015,-0.9502683397445116,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,0.758573602322752,-1.4727407520661506,-0.5458244858267043,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.5549717837226001,-0.9874960280176428,-0.2909900034192368,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.30015585439803716,1.1794872601989819,0.04762749181575507,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.7888002190384014,-0.6900343649879066,-0.7149346954991114,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.30015585439803716,1.2642389072074542,0.16783118768125796,1,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,-0.2594354906780068,-0.47898614596680894,-0.4385478161636577,0,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.43281069256250915,1.1711782751981514,0.8522797234894727,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False
0,-0.5444780367182193,-1.4876969250676457,-0.8392635686681286,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,-0.9109613101984924,1.1661928841976528,-0.5686563495119301,1,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.2367242199587352,0.9784098231788811,-0.9203332295794375,1,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1.6137012404433893,0.719169491152966,1.66734416739452,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
1,-0.5851984004382496,-0.2114368289400632,-0.5801274307837344,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-0.9516816739185228,0.6344178441444933,-0.6572263327932651,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,-0.21871512695797646,0.7823177771592784,0.08292312649822979,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.3408762181180675,0.9750862291785486,0.01899390817959741,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.4915401492832983,1.3057838322116073,2.1981243337039102,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,0.5549717837226001,1.4669781412277214,1.1358580883914804,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,1.6137012404433893,1.4171242312227377,2.4128762109750923,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,-0.4223169455581282,0.9950277931805424,-0.16099176892934705,1,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1,1.5322605130033284,0.8670694241677506,1.8487416698907635,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.2367242199587352,-1.491020519067978,-0.980512286713057,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-0.055833672077855064,0.05445069108651675,-0.11471036795195212,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
1,0.9621754209229036,1.1927816362003112,1.5037047810978967,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,-0.6666391278783103,1.1944434332004772,-0.3340286179601794,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,0.7992939660427822,-1.3015756610490399,-0.4170615985507012,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.7888002190384014,-1.4926823160681442,-0.8946556553479372,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
